index,country,conf,deth,recv,ts,days,code,continent,sub_region,pop
322,Belgium,689,4,1,2020-03-14,40,BEL,Europe,Western Europe,11422068.0
323,Belgium,886,4,1,2020-03-15,41,BEL,Europe,Western Europe,11422068.0
324,Belgium,1058,5,1,2020-03-16,42,BEL,Europe,Western Europe,11422068.0
325,Belgium,1243,10,1,2020-03-17,43,BEL,Europe,Western Europe,11422068.0
326,Belgium,1486,14,31,2020-03-18,44,BEL,Europe,Western Europe,11422068.0
327,Belgium,1795,21,31,2020-03-19,45,BEL,Europe,Western Europe,11422068.0
328,Benin,1,0,0,2020-03-16,1,BEN,Africa,Western Africa,11485048.0
329,Benin,1,0,0,2020-03-17,2,BEN,Africa,Western Africa,11485048.0
330,Benin,2,0,0,2020-03-18,3,BEN,Africa,Western Africa,11485048.0
331,Benin,2,0,0,2020-03-19,4,BEN,Africa,Western Africa,11485048.0
332,Bhutan,1,0,0,2020-03-06,1,BTN,Asia,Southern Asia,754394.0
333,Bhutan,1,0,0,2020-03-07,2,BTN,Asia,Southern Asia,754394.0
334,Bhutan,1,0,0,2020-03-08,3,BTN,Asia,Southern Asia,754394.0
335,Bhutan,1,0,0,2020-03-09,4,BTN,Asia,Southern Asia,754394.0
336,Bhutan,1,0,0,2020-03-10,5,BTN,Asia,Southern Asia,754394.0
337,Bhutan,1,0,0,2020-03-11,6,BTN,Asia,Southern Asia,754394.0
338,Bhutan,1,0,0,2020-03-12,7,BTN,Asia,Southern Asia,754394.0
339,Bhutan,1,0,0,2020-03-13,8,BTN,Asia,Southern Asia,754394.0
340,Bhutan,1,0,0,2020-03-14,9,BTN,Asia,Southern Asia,754394.0
341,Bhutan,1,0,0,2020-03-15,10,BTN,Asia,Southern Asia,754394.0
342,Bhutan,1,0,0,2020-03-16,11,BTN,Asia,Southern Asia,754394.0
343,Bhutan,1,0,0,2020-03-17,12,BTN,Asia,Southern Asia,754394.0
344,Bhutan,1,0,0,2020-03-18,13,BTN,Asia,Southern Asia,754394.0
345,Bhutan,1,0,0,2020-03-19,14,BTN,Asia,Southern Asia,754394.0
346,Bolivia,2,0,0,2020-03-11,1,BOL,Americas,South America,11353142.0
347,Bolivia,2,0,0,2020-03-12,2,BOL,Americas,South America,11353142.0
348,Bolivia,3,0,0,2020-03-13,3,BOL,Americas,South America,11353142.0
349,Bolivia,10,0,0,2020-03-14,4,BOL,Americas,South America,11353142.0
350,Bolivia,10,0,0,2020-03-15,5,BOL,Americas,South America,11353142.0
351,Bolivia,11,0,0,2020-03-16,6,BOL,Americas,South America,11353142.0
352,Bolivia,11,0,0,2020-03-17,7,BOL,Americas,South America,11353142.0
353,Bolivia,12,0,0,2020-03-18,8,BOL,Americas,South America,11353142.0
354,Bolivia,12,0,0,2020-03-19,9,BOL,Americas,South America,11353142.0
355,Bosnia and Herzegovina,2,0,0,2020-03-05,1,BIH,Europe,Southern Europe,3323929.0
356,Bosnia and Herzegovina,2,0,0,2020-03-06,2,BIH,Europe,Southern Europe,3323929.0
357,Bosnia and Herzegovina,3,0,0,2020-03-07,3,BIH,Europe,Southern Europe,3323929.0
358,Bosnia and Herzegovina,3,0,0,2020-03-08,4,BIH,Europe,Southern Europe,3323929.0
359,Bosnia and Herzegovina,3,0,0,2020-03-09,5,BIH,Europe,Southern Europe,3323929.0
360,Bosnia and Herzegovina,5,0,0,2020-03-10,6,BIH,Europe,Southern Europe,3323929.0
361,Bosnia and Herzegovina,7,0,0,2020-03-11,7,BIH,Europe,Southern Europe,3323929.0
362,Bosnia and Herzegovina,11,0,0,2020-03-12,8,BIH,Europe,Southern Europe,3323929.0
363,Bosnia and Herzegovina,13,0,0,2020-03-13,9,BIH,Europe,Southern Europe,3323929.0
364,Bosnia and Herzegovina,18,0,0,2020-03-14,10,BIH,Europe,Southern Europe,3323929.0
365,Bosnia and Herzegovina,24,0,0,2020-03-15,11,BIH,Europe,Southern Europe,3323929.0
366,Bosnia and Herzegovina,25,0,0,2020-03-16,12,BIH,Europe,Southern Europe,3323929.0
367,Bosnia and Herzegovina,26,0,2,2020-03-17,13,BIH,Europe,Southern Europe,3323929.0
368,Bosnia and Herzegovina,38,0,2,2020-03-18,14,BIH,Europe,Southern Europe,3323929.0
369,Bosnia and Herzegovina,63,0,2,2020-03-19,15,BIH,Europe,Southern Europe,3323929.0
370,Brazil,1,0,0,2020-02-26,1,BRA,Americas,South America,209469333.0
371,Brazil,1,0,0,2020-02-27,2,BRA,Americas,South America,209469333.0
372,Brazil,1,0,0,2020-02-28,3,BRA,Americas,South America,209469333.0
373,Brazil,2,0,0,2020-02-29,4,BRA,Americas,South America,209469333.0
374,Brazil,2,0,0,2020-03-01,5,BRA,Americas,South America,209469333.0
375,Brazil,2,0,0,2020-03-02,6,BRA,Americas,South America,209469333.0
376,Brazil,2,0,0,2020-03-03,7,BRA,Americas,South America,209469333.0
377,Brazil,4,0,0,2020-03-04,8,BRA,Americas,South America,209469333.0
378,Brazil,4,0,0,2020-03-05,9,BRA,Americas,South America,209469333.0
379,Brazil,13,0,0,2020-03-06,10,BRA,Americas,South America,209469333.0
380,Brazil,13,0,0,2020-03-07,11,BRA,Americas,South America,209469333.0
381,Brazil,20,0,0,2020-03-08,12,BRA,Americas,South America,209469333.0
382,Brazil,25,0,0,2020-03-09,13,BRA,Americas,South America,209469333.0
383,Brazil,31,0,0,2020-03-10,14,BRA,Americas,South America,209469333.0
384,Brazil,38,0,0,2020-03-11,15,BRA,Americas,South America,209469333.0
385,Brazil,52,0,0,2020-03-12,16,BRA,Americas,South America,209469333.0
386,Brazil,151,0,0,2020-03-13,17,BRA,Americas,South America,209469333.0
387,Brazil,151,0,0,2020-03-14,18,BRA,Americas,South America,209469333.0
388,Brazil,162,0,0,2020-03-15,19,BRA,Americas,South America,209469333.0
389,Brazil,200,0,1,2020-03-16,20,BRA,Americas,South America,209469333.0
390,Brazil,321,1,2,2020-03-17,21,BRA,Americas,South America,209469333.0
391,Brazil,372,3,2,2020-03-18,22,BRA,Americas,South America,209469333.0
392,Brazil,621,6,2,2020-03-19,23,BRA,Americas,South America,209469333.0
393,Brunei,1,0,0,2020-03-09,1,BRN,Asia,South-Eastern Asia,428962.0
394,Brunei,1,0,0,2020-03-10,2,BRN,Asia,South-Eastern Asia,428962.0
395,Brunei,11,0,0,2020-03-11,3,BRN,Asia,South-Eastern Asia,428962.0
396,Brunei,11,0,0,2020-03-12,4,BRN,Asia,South-Eastern Asia,428962.0
397,Brunei,37,0,0,2020-03-13,5,BRN,Asia,South-Eastern Asia,428962.0
398,Brunei,40,0,0,2020-03-14,6,BRN,Asia,South-Eastern Asia,428962.0
399,Brunei,50,0,0,2020-03-15,7,BRN,Asia,South-Eastern Asia,428962.0
400,Brunei,54,0,0,2020-03-16,8,BRN,Asia,South-Eastern Asia,428962.0
401,Brunei,56,0,0,2020-03-17,9,BRN,Asia,South-Eastern Asia,428962.0
402,Brunei,68,0,0,2020-03-18,10,BRN,Asia,South-Eastern Asia,428962.0
403,Brunei,75,0,0,2020-03-19,11,BRN,Asia,South-Eastern Asia,428962.0
404,Bulgaria,4,0,0,2020-03-08,1,BGR,Europe,Eastern Europe,7024216.0
405,Bulgaria,4,0,0,2020-03-09,2,BGR,Europe,Eastern Europe,7024216.0
406,Bulgaria,4,0,0,2020-03-10,3,BGR,Europe,Eastern Europe,7024216.0
407,Bulgaria,7,1,0,2020-03-11,4,BGR,Europe,Eastern Europe,7024216.0
408,Bulgaria,7,1,0,2020-03-12,5,BGR,Europe,Eastern Europe,7024216.0
409,Bulgaria,23,1,0,2020-03-13,6,BGR,Europe,Eastern Europe,7024216.0
410,Bulgaria,41,2,0,2020-03-14,7,BGR,Europe,Eastern Europe,7024216.0
411,Bulgaria,51,2,0,2020-03-15,8,BGR,Europe,Eastern Europe,7024216.0
412,Bulgaria,52,2,0,2020-03-16,9,BGR,Europe,Eastern Europe,7024216.0
413,Bulgaria,67,2,0,2020-03-17,10,BGR,Europe,Eastern Europe,7024216.0
414,Bulgaria,92,2,0,2020-03-18,11,BGR,Europe,Eastern Europe,7024216.0
415,Bulgaria,94,3,0,2020-03-19,12,BGR,Europe,Eastern Europe,7024216.0
416,Burkina Faso,1,0,0,2020-03-10,1,BFA,Africa,Western Africa,19751535.0
417,Burkina Faso,2,0,0,2020-03-11,2,BFA,Africa,Western Africa,19751535.0
418,Burkina Faso,2,0,0,2020-03-12,3,BFA,Africa,Western Africa,19751535.0
419,Burkina Faso,2,0,0,2020-03-13,4,BFA,Africa,Western Africa,19751535.0
420,Burkina Faso,2,0,0,2020-03-14,5,BFA,Africa,Western Africa,19751535.0
421,Burkina Faso,3,0,0,2020-03-15,6,BFA,Africa,Western Africa,19751535.0
422,Burkina Faso,15,0,0,2020-03-16,7,BFA,Africa,Western Africa,19751535.0
423,Burkina Faso,15,0,0,2020-03-17,8,BFA,Africa,Western Africa,19751535.0
424,Burkina Faso,20,1,0,2020-03-18,9,BFA,Africa,Western Africa,19751535.0
425,Burkina Faso,33,1,0,2020-03-19,10,BFA,Africa,Western Africa,19751535.0
426,Cambodia,1,0,0,2020-01-27,1,KHM,Asia,South-Eastern Asia,16249798.0
427,Cambodia,1,0,0,2020-01-28,2,KHM,Asia,South-Eastern Asia,16249798.0
428,Cambodia,1,0,0,2020-01-29,3,KHM,Asia,South-Eastern Asia,16249798.0
429,Cambodia,1,0,0,2020-01-30,4,KHM,Asia,South-Eastern Asia,16249798.0
430,Cambodia,1,0,0,2020-01-31,5,KHM,Asia,South-Eastern Asia,16249798.0
431,Cambodia,1,0,0,2020-02-01,6,KHM,Asia,South-Eastern Asia,16249798.0
432,Cambodia,1,0,0,2020-02-02,7,KHM,Asia,South-Eastern Asia,16249798.0
433,Cambodia,1,0,0,2020-02-03,8,KHM,Asia,South-Eastern Asia,16249798.0
434,Cambodia,1,0,0,2020-02-04,9,KHM,Asia,South-Eastern Asia,16249798.0
435,Cambodia,1,0,0,2020-02-05,10,KHM,Asia,South-Eastern Asia,16249798.0
436,Cambodia,1,0,0,2020-02-06,11,KHM,Asia,South-Eastern Asia,16249798.0
437,Cambodia,1,0,0,2020-02-07,12,KHM,Asia,South-Eastern Asia,16249798.0
438,Cambodia,1,0,0,2020-02-08,13,KHM,Asia,South-Eastern Asia,16249798.0
439,Cambodia,1,0,0,2020-02-09,14,KHM,Asia,South-Eastern Asia,16249798.0
440,Cambodia,1,0,0,2020-02-10,15,KHM,Asia,South-Eastern Asia,16249798.0
441,Cambodia,1,0,0,2020-02-11,16,KHM,Asia,South-Eastern Asia,16249798.0
442,Cambodia,1,0,1,2020-02-12,17,KHM,Asia,South-Eastern Asia,16249798.0
443,Cambodia,1,0,1,2020-02-13,18,KHM,Asia,South-Eastern Asia,16249798.0
444,Cambodia,1,0,1,2020-02-14,19,KHM,Asia,South-Eastern Asia,16249798.0
445,Cambodia,1,0,1,2020-02-15,20,KHM,Asia,South-Eastern Asia,16249798.0
446,Cambodia,1,0,1,2020-02-16,21,KHM,Asia,South-Eastern Asia,16249798.0
447,Cambodia,1,0,1,2020-02-17,22,KHM,Asia,South-Eastern Asia,16249798.0
448,Cambodia,1,0,1,2020-02-18,23,KHM,Asia,South-Eastern Asia,16249798.0
449,Cambodia,1,0,1,2020-02-19,24,KHM,Asia,South-Eastern Asia,16249798.0
450,Cambodia,1,0,1,2020-02-20,25,KHM,Asia,South-Eastern Asia,16249798.0
451,Cambodia,1,0,1,2020-02-21,26,KHM,Asia,South-Eastern Asia,16249798.0
452,Cambodia,1,0,1,2020-02-22,27,KHM,Asia,South-Eastern Asia,16249798.0
453,Cambodia,1,0,1,2020-02-23,28,KHM,Asia,South-Eastern Asia,16249798.0
454,Cambodia,1,0,1,2020-02-24,29,KHM,Asia,South-Eastern Asia,16249798.0
455,Cambodia,1,0,1,2020-02-25,30,KHM,Asia,South-Eastern Asia,16249798.0
456,Cambodia,1,0,1,2020-02-26,31,KHM,Asia,South-Eastern Asia,16249798.0
457,Cambodia,1,0,1,2020-02-27,32,KHM,Asia,South-Eastern Asia,16249798.0
458,Cambodia,1,0,1,2020-02-28,33,KHM,Asia,South-Eastern Asia,16249798.0
459,Cambodia,1,0,1,2020-02-29,34,KHM,Asia,South-Eastern Asia,16249798.0
460,Cambodia,1,0,1,2020-03-01,35,KHM,Asia,South-Eastern Asia,16249798.0
461,Cambodia,1,0,1,2020-03-02,36,KHM,Asia,South-Eastern Asia,16249798.0
462,Cambodia,1,0,1,2020-03-03,37,KHM,Asia,South-Eastern Asia,16249798.0
463,Cambodia,1,0,1,2020-03-04,38,KHM,Asia,South-Eastern Asia,16249798.0
464,Cambodia,1,0,1,2020-03-05,39,KHM,Asia,South-Eastern Asia,16249798.0
465,Cambodia,1,0,1,2020-03-06,40,KHM,Asia,South-Eastern Asia,16249798.0
466,Cambodia,1,0,1,2020-03-07,41,KHM,Asia,South-Eastern Asia,16249798.0
467,Cambodia,2,0,1,2020-03-08,42,KHM,Asia,South-Eastern Asia,16249798.0
468,Cambodia,2,0,1,2020-03-09,43,KHM,Asia,South-Eastern Asia,16249798.0
469,Cambodia,2,0,1,2020-03-10,44,KHM,Asia,South-Eastern Asia,16249798.0
470,Cambodia,3,0,1,2020-03-11,45,KHM,Asia,South-Eastern Asia,16249798.0
471,Cambodia,3,0,1,2020-03-12,46,KHM,Asia,South-Eastern Asia,16249798.0
472,Cambodia,5,0,1,2020-03-13,47,KHM,Asia,South-Eastern Asia,16249798.0
473,Cambodia,7,0,1,2020-03-14,48,KHM,Asia,South-Eastern Asia,16249798.0
474,Cambodia,7,0,1,2020-03-15,49,KHM,Asia,South-Eastern Asia,16249798.0
475,Cambodia,7,0,1,2020-03-16,50,KHM,Asia,South-Eastern Asia,16249798.0
476,Cambodia,33,0,1,2020-03-17,51,KHM,Asia,South-Eastern Asia,16249798.0
477,Cambodia,35,0,1,2020-03-18,52,KHM,Asia,South-Eastern Asia,16249798.0
478,Cambodia,37,0,1,2020-03-19,53,KHM,Asia,South-Eastern Asia,16249798.0
479,Cameroon,1,0,0,2020-03-06,1,CMR,Africa,Middle Africa,25216237.0
480,Cameroon,1,0,0,2020-03-07,2,CMR,Africa,Middle Africa,25216237.0
481,Cameroon,2,0,0,2020-03-08,3,CMR,Africa,Middle Africa,25216237.0
482,Cameroon,2,0,0,2020-03-09,4,CMR,Africa,Middle Africa,25216237.0
483,Cameroon,2,0,0,2020-03-10,5,CMR,Africa,Middle Africa,25216237.0
484,Cameroon,2,0,0,2020-03-11,6,CMR,Africa,Middle Africa,25216237.0
485,Cameroon,2,0,0,2020-03-12,7,CMR,Africa,Middle Africa,25216237.0
486,Cameroon,2,0,0,2020-03-13,8,CMR,Africa,Middle Africa,25216237.0
487,Cameroon,2,0,0,2020-03-14,9,CMR,Africa,Middle Africa,25216237.0
488,Cameroon,2,0,0,2020-03-15,10,CMR,Africa,Middle Africa,25216237.0
489,Cameroon,4,0,0,2020-03-16,11,CMR,Africa,Middle Africa,25216237.0
490,Cameroon,10,0,0,2020-03-17,12,CMR,Africa,Middle Africa,25216237.0
491,Cameroon,10,0,0,2020-03-18,13,CMR,Africa,Middle Africa,25216237.0
492,Cameroon,13,0,0,2020-03-19,14,CMR,Africa,Middle Africa,25216237.0
493,Canada,1,0,0,2020-01-26,1,CAN,Americas,Northern America,37058856.0
494,Canada,1,0,0,2020-01-27,2,CAN,Americas,Northern America,37058856.0
495,Canada,2,0,0,2020-01-28,3,CAN,Americas,Northern America,37058856.0
496,Canada,2,0,0,2020-01-29,4,CAN,Americas,Northern America,37058856.0
497,Canada,2,0,0,2020-01-30,5,CAN,Americas,Northern America,37058856.0
498,Canada,4,0,0,2020-01-31,6,CAN,Americas,Northern America,37058856.0
499,Canada,4,0,0,2020-02-01,7,CAN,Americas,Northern America,37058856.0
500,Canada,4,0,0,2020-02-02,8,CAN,Americas,Northern America,37058856.0
501,Canada,4,0,0,2020-02-03,9,CAN,Americas,Northern America,37058856.0
502,Canada,4,0,0,2020-02-04,10,CAN,Americas,Northern America,37058856.0
503,Canada,5,0,0,2020-02-05,11,CAN,Americas,Northern America,37058856.0
504,Canada,5,0,0,2020-02-06,12,CAN,Americas,Northern America,37058856.0
505,Canada,7,0,0,2020-02-07,13,CAN,Americas,Northern America,37058856.0
506,Canada,7,0,0,2020-02-08,14,CAN,Americas,Northern America,37058856.0
507,Canada,7,0,0,2020-02-09,15,CAN,Americas,Northern America,37058856.0
508,Canada,7,0,0,2020-02-10,16,CAN,Americas,Northern America,37058856.0
509,Canada,7,0,0,2020-02-11,17,CAN,Americas,Northern America,37058856.0
510,Canada,7,0,1,2020-02-12,18,CAN,Americas,Northern America,37058856.0
511,Canada,7,0,1,2020-02-13,19,CAN,Americas,Northern America,37058856.0
512,Canada,7,0,1,2020-02-14,20,CAN,Americas,Northern America,37058856.0
513,Canada,7,0,1,2020-02-15,21,CAN,Americas,Northern America,37058856.0
514,Canada,7,0,1,2020-02-16,22,CAN,Americas,Northern America,37058856.0
515,Canada,8,0,1,2020-02-17,23,CAN,Americas,Northern America,37058856.0
516,Canada,8,0,1,2020-02-18,24,CAN,Americas,Northern America,37058856.0
517,Canada,8,0,1,2020-02-19,25,CAN,Americas,Northern America,37058856.0
518,Canada,8,0,1,2020-02-20,26,CAN,Americas,Northern America,37058856.0
519,Canada,9,0,3,2020-02-21,27,CAN,Americas,Northern America,37058856.0
520,Canada,9,0,3,2020-02-22,28,CAN,Americas,Northern America,37058856.0
521,Canada,9,0,3,2020-02-23,29,CAN,Americas,Northern America,37058856.0
522,Canada,10,0,3,2020-02-24,30,CAN,Americas,Northern America,37058856.0
523,Canada,11,0,3,2020-02-25,31,CAN,Americas,Northern America,37058856.0
524,Canada,11,0,3,2020-02-26,32,CAN,Americas,Northern America,37058856.0
525,Canada,13,0,6,2020-02-27,33,CAN,Americas,Northern America,37058856.0
526,Canada,14,0,6,2020-02-28,34,CAN,Americas,Northern America,37058856.0
527,Canada,20,0,6,2020-02-29,35,CAN,Americas,Northern America,37058856.0
528,Canada,24,0,6,2020-03-01,36,CAN,Americas,Northern America,37058856.0
529,Canada,27,0,6,2020-03-02,37,CAN,Americas,Northern America,37058856.0
530,Canada,30,0,6,2020-03-03,38,CAN,Americas,Northern America,37058856.0
531,Canada,33,0,6,2020-03-04,39,CAN,Americas,Northern America,37058856.0
532,Canada,37,0,6,2020-03-05,40,CAN,Americas,Northern America,37058856.0
533,Canada,49,0,6,2020-03-06,41,CAN,Americas,Northern America,37058856.0
534,Canada,54,0,8,2020-03-07,42,CAN,Americas,Northern America,37058856.0
535,Canada,64,0,8,2020-03-08,43,CAN,Americas,Northern America,37058856.0
536,Canada,77,1,8,2020-03-09,44,CAN,Americas,Northern America,37058856.0
537,Canada,79,1,8,2020-03-10,45,CAN,Americas,Northern America,37058856.0
538,Canada,108,1,8,2020-03-11,46,CAN,Americas,Northern America,37058856.0
539,Canada,117,1,8,2020-03-12,47,CAN,Americas,Northern America,37058856.0
540,Canada,193,1,8,2020-03-13,48,CAN,Americas,Northern America,37058856.0
541,Canada,198,1,8,2020-03-14,49,CAN,Americas,Northern America,37058856.0
542,Canada,252,1,8,2020-03-15,50,CAN,Americas,Northern America,37058856.0
543,Canada,415,4,9,2020-03-16,51,CAN,Americas,Northern America,37058856.0
544,Canada,478,5,9,2020-03-17,52,CAN,Americas,Northern America,37058856.0
545,Canada,657,8,9,2020-03-18,53,CAN,Americas,Northern America,37058856.0
546,Canada,800,9,9,2020-03-19,54,CAN,Americas,Northern America,37058856.0
547,Central African Republic,1,0,0,2020-03-15,1,CAF,Africa,Middle Africa,4666377.0
548,Central African Republic,1,0,0,2020-03-16,2,CAF,Africa,Middle Africa,4666377.0
549,Central African Republic,1,0,0,2020-03-17,3,CAF,Africa,Middle Africa,4666377.0
550,Central African Republic,1,0,0,2020-03-18,4,CAF,Africa,Middle Africa,4666377.0
551,Central African Republic,1,0,0,2020-03-19,5,CAF,Africa,Middle Africa,4666377.0
552,Chad,1,0,0,2020-03-19,1,TCD,Africa,Middle Africa,15477751.0
553,Chile,1,0,0,2020-03-03,1,CHL,Americas,South America,18729160.0
554,Chile,1,0,0,2020-03-04,2,CHL,Americas,South America,18729160.0
555,Chile,4,0,0,2020-03-05,3,CHL,Americas,South America,18729160.0
556,Chile,4,0,0,2020-03-06,4,CHL,Americas,South America,18729160.0
557,Chile,4,0,0,2020-03-07,5,CHL,Americas,South America,18729160.0
558,Chile,8,0,0,2020-03-08,6,CHL,Americas,South America,18729160.0
559,Chile,8,0,0,2020-03-09,7,CHL,Americas,South America,18729160.0
560,Chile,13,0,0,2020-03-10,8,CHL,Americas,South America,18729160.0
561,Chile,23,0,0,2020-03-11,9,CHL,Americas,South America,18729160.0
562,Chile,23,0,0,2020-03-12,10,CHL,Americas,South America,18729160.0
563,Chile,43,0,0,2020-03-13,11,CHL,Americas,South America,18729160.0
564,Chile,61,0,0,2020-03-14,12,CHL,Americas,South America,18729160.0
565,Chile,74,0,0,2020-03-15,13,CHL,Americas,South America,18729160.0
566,Chile,155,0,0,2020-03-16,14,CHL,Americas,South America,18729160.0
567,Chile,201,0,0,2020-03-17,15,CHL,Americas,South America,18729160.0
568,Chile,238,0,0,2020-03-18,16,CHL,Americas,South America,18729160.0
569,Chile,238,0,0,2020-03-19,17,CHL,Americas,South America,18729160.0
570,China,548,17,28,2020-01-22,1,CHN,Asia,Eastern Asia,1392730000.0
571,China,643,18,30,2020-01-23,2,CHN,Asia,Eastern Asia,1392730000.0
572,China,920,26,36,2020-01-24,3,CHN,Asia,Eastern Asia,1392730000.0
573,China,1406,42,39,2020-01-25,4,CHN,Asia,Eastern Asia,1392730000.0
574,China,2075,56,49,2020-01-26,5,CHN,Asia,Eastern Asia,1392730000.0
575,China,2877,82,58,2020-01-27,6,CHN,Asia,Eastern Asia,1392730000.0
576,China,5509,131,101,2020-01-28,7,CHN,Asia,Eastern Asia,1392730000.0
577,China,6087,133,120,2020-01-29,8,CHN,Asia,Eastern Asia,1392730000.0
578,China,8141,171,135,2020-01-30,9,CHN,Asia,Eastern Asia,1392730000.0
579,China,9802,213,214,2020-01-31,10,CHN,Asia,Eastern Asia,1392730000.0
580,China,11891,259,275,2020-02-01,11,CHN,Asia,Eastern Asia,1392730000.0
581,China,16630,361,463,2020-02-02,12,CHN,Asia,Eastern Asia,1392730000.0
582,China,19716,425,614,2020-02-03,13,CHN,Asia,Eastern Asia,1392730000.0
583,China,23707,491,843,2020-02-04,14,CHN,Asia,Eastern Asia,1392730000.0
584,China,27440,563,1115,2020-02-05,15,CHN,Asia,Eastern Asia,1392730000.0
585,China,30587,633,1477,2020-02-06,16,CHN,Asia,Eastern Asia,1392730000.0
586,China,34110,718,1999,2020-02-07,17,CHN,Asia,Eastern Asia,1392730000.0
587,China,36814,805,2596,2020-02-08,18,CHN,Asia,Eastern Asia,1392730000.0
588,China,39829,905,3219,2020-02-09,19,CHN,Asia,Eastern Asia,1392730000.0
589,China,42354,1012,3918,2020-02-10,20,CHN,Asia,Eastern Asia,1392730000.0
590,China,44386,1112,4636,2020-02-11,21,CHN,Asia,Eastern Asia,1392730000.0
591,China,44759,1117,5082,2020-02-12,22,CHN,Asia,Eastern Asia,1392730000.0
592,China,59895,1369,6217,2020-02-13,23,CHN,Asia,Eastern Asia,1392730000.0
593,China,66358,1521,7977,2020-02-14,24,CHN,Asia,Eastern Asia,1392730000.0
594,China,68413,1663,9298,2020-02-15,25,CHN,Asia,Eastern Asia,1392730000.0
595,China,70513,1766,10755,2020-02-16,26,CHN,Asia,Eastern Asia,1392730000.0
596,China,72434,1864,12462,2020-02-17,27,CHN,Asia,Eastern Asia,1392730000.0
597,China,74211,2003,14206,2020-02-18,28,CHN,Asia,Eastern Asia,1392730000.0
598,China,74619,2116,15962,2020-02-19,29,CHN,Asia,Eastern Asia,1392730000.0
599,China,75077,2238,18014,2020-02-20,30,CHN,Asia,Eastern Asia,1392730000.0
600,China,75550,2238,18704,2020-02-21,31,CHN,Asia,Eastern Asia,1392730000.0
601,China,77001,2443,22699,2020-02-22,32,CHN,Asia,Eastern Asia,1392730000.0
602,China,77022,2445,23187,2020-02-23,33,CHN,Asia,Eastern Asia,1392730000.0
603,China,77241,2595,25015,2020-02-24,34,CHN,Asia,Eastern Asia,1392730000.0
604,China,77754,2665,27676,2020-02-25,35,CHN,Asia,Eastern Asia,1392730000.0
605,China,78166,2717,30084,2020-02-26,36,CHN,Asia,Eastern Asia,1392730000.0
606,China,78600,2746,32930,2020-02-27,37,CHN,Asia,Eastern Asia,1392730000.0
607,China,78928,2790,36329,2020-02-28,38,CHN,Asia,Eastern Asia,1392730000.0
608,China,79356,2837,39320,2020-02-29,39,CHN,Asia,Eastern Asia,1392730000.0
609,China,79932,2872,42162,2020-03-01,40,CHN,Asia,Eastern Asia,1392730000.0
610,China,80136,2914,44854,2020-03-02,41,CHN,Asia,Eastern Asia,1392730000.0
611,China,80261,2947,47450,2020-03-03,42,CHN,Asia,Eastern Asia,1392730000.0
612,China,80386,2983,50001,2020-03-04,43,CHN,Asia,Eastern Asia,1392730000.0
613,China,80537,3015,52292,2020-03-05,44,CHN,Asia,Eastern Asia,1392730000.0
614,China,80690,3044,53944,2020-03-06,45,CHN,Asia,Eastern Asia,1392730000.0
615,China,80770,3072,55539,2020-03-07,46,CHN,Asia,Eastern Asia,1392730000.0
616,China,80823,3100,57388,2020-03-08,47,CHN,Asia,Eastern Asia,1392730000.0
617,China,80860,3123,58804,2020-03-09,48,CHN,Asia,Eastern Asia,1392730000.0
618,China,80887,3139,60181,2020-03-10,49,CHN,Asia,Eastern Asia,1392730000.0
619,China,80921,3161,61644,2020-03-11,50,CHN,Asia,Eastern Asia,1392730000.0
620,China,80932,3172,62901,2020-03-12,51,CHN,Asia,Eastern Asia,1392730000.0
621,China,80945,3180,64196,2020-03-13,52,CHN,Asia,Eastern Asia,1392730000.0
622,China,80977,3193,65660,2020-03-14,53,CHN,Asia,Eastern Asia,1392730000.0
623,China,81003,3203,67017,2020-03-15,54,CHN,Asia,Eastern Asia,1392730000.0
624,China,81033,3217,67910,2020-03-16,55,CHN,Asia,Eastern Asia,1392730000.0
625,China,81058,3230,68798,2020-03-17,56,CHN,Asia,Eastern Asia,1392730000.0
626,China,81102,3241,69755,2020-03-18,57,CHN,Asia,Eastern Asia,1392730000.0
627,China,81156,3249,70535,2020-03-19,58,CHN,Asia,Eastern Asia,1392730000.0
628,Colombia,1,0,0,2020-03-06,1,COL,Americas,South America,49648685.0
629,Colombia,1,0,0,2020-03-07,2,COL,Americas,South America,49648685.0
