index,country,conf,deth,recv,ts,days
1241,India,3,0,3,2020-02-16,18
1242,India,3,0,3,2020-02-17,19
1243,India,3,0,3,2020-02-18,20
1244,India,3,0,3,2020-02-19,21
1245,India,3,0,3,2020-02-20,22
1246,India,3,0,3,2020-02-21,23
1247,India,3,0,3,2020-02-22,24
1248,India,3,0,3,2020-02-23,25
1249,India,3,0,3,2020-02-24,26
1250,India,3,0,3,2020-02-25,27
1251,India,3,0,3,2020-02-26,28
1252,India,3,0,3,2020-02-27,29
1253,India,3,0,3,2020-02-28,30
1254,India,3,0,3,2020-02-29,31
1255,India,3,0,3,2020-03-01,32
1256,India,5,0,3,2020-03-02,33
1257,India,5,0,3,2020-03-03,34
1258,India,28,0,3,2020-03-04,35
1259,India,30,0,3,2020-03-05,36
1260,India,31,0,3,2020-03-06,37
1261,India,34,0,3,2020-03-07,38
1262,India,39,0,3,2020-03-08,39
1263,India,43,0,3,2020-03-09,40
1264,India,56,0,4,2020-03-10,41
1265,India,62,1,4,2020-03-11,42
1266,India,73,1,4,2020-03-12,43
1267,India,82,2,4,2020-03-13,44
1268,India,102,2,4,2020-03-14,45
1269,India,113,2,13,2020-03-15,46
1270,India,119,2,13,2020-03-16,47
1271,India,142,3,14,2020-03-17,48
1272,India,156,3,14,2020-03-18,49
1273,India,194,4,15,2020-03-19,50
1274,Indonesia,2,0,0,2020-03-02,1
1275,Indonesia,2,0,0,2020-03-03,2
1276,Indonesia,2,0,0,2020-03-04,3
1277,Indonesia,2,0,0,2020-03-05,4
1278,Indonesia,4,0,0,2020-03-06,5
1279,Indonesia,4,0,0,2020-03-07,6
1280,Indonesia,6,0,0,2020-03-08,7
1281,Indonesia,19,0,0,2020-03-09,8
1282,Indonesia,27,0,2,2020-03-10,9
1283,Indonesia,34,1,2,2020-03-11,10
1284,Indonesia,34,1,2,2020-03-12,11
1285,Indonesia,69,4,2,2020-03-13,12
1286,Indonesia,96,5,8,2020-03-14,13
1287,Indonesia,117,5,8,2020-03-15,14
1288,Indonesia,134,5,8,2020-03-16,15
1289,Indonesia,172,5,8,2020-03-17,16
1290,Indonesia,227,19,11,2020-03-18,17
1291,Indonesia,311,25,11,2020-03-19,18
1292,Iran,2,2,0,2020-02-19,1
1293,Iran,5,2,0,2020-02-20,2
1294,Iran,18,4,0,2020-02-21,3
1295,Iran,28,5,0,2020-02-22,4
1296,Iran,43,8,0,2020-02-23,5
1297,Iran,61,12,0,2020-02-24,6
1298,Iran,95,16,0,2020-02-25,7
1299,Iran,139,19,49,2020-02-26,8
1300,Iran,245,26,49,2020-02-27,9
1301,Iran,388,34,73,2020-02-28,10
1302,Iran,593,43,123,2020-02-29,11
1303,Iran,978,54,175,2020-03-01,12
1304,Iran,1501,66,291,2020-03-02,13
1305,Iran,2336,77,291,2020-03-03,14
1306,Iran,2922,92,552,2020-03-04,15
1307,Iran,3513,107,739,2020-03-05,16
1308,Iran,4747,124,913,2020-03-06,17
1309,Iran,5823,145,1669,2020-03-07,18
1310,Iran,6566,194,2134,2020-03-08,19
1311,Iran,7161,237,2394,2020-03-09,20
1312,Iran,8042,291,2731,2020-03-10,21
1313,Iran,9000,354,2959,2020-03-11,22
1314,Iran,10075,429,2959,2020-03-12,23
1315,Iran,11364,514,2959,2020-03-13,24
1316,Iran,12729,611,2959,2020-03-14,25
1317,Iran,13938,724,4590,2020-03-15,26
1318,Iran,14991,853,4590,2020-03-16,27
1319,Iran,16169,988,5389,2020-03-17,28
1320,Iran,17361,1135,5389,2020-03-18,29
1321,Iran,18407,1284,5710,2020-03-19,30
1322,Iraq,1,0,0,2020-02-24,1
1323,Iraq,1,0,0,2020-02-25,2
1324,Iraq,5,0,0,2020-02-26,3
1325,Iraq,7,0,0,2020-02-27,4
1326,Iraq,7,0,0,2020-02-28,5
1327,Iraq,13,0,0,2020-02-29,6
1328,Iraq,19,0,0,2020-03-01,7
1329,Iraq,26,0,0,2020-03-02,8
1330,Iraq,32,0,0,2020-03-03,9
1331,Iraq,35,2,0,2020-03-04,10
1332,Iraq,35,2,0,2020-03-05,11
1333,Iraq,40,3,0,2020-03-06,12
1334,Iraq,54,4,0,2020-03-07,13
1335,Iraq,60,6,0,2020-03-08,14
1336,Iraq,60,6,3,2020-03-09,15
1337,Iraq,71,7,3,2020-03-10,16
1338,Iraq,71,7,15,2020-03-11,17
1339,Iraq,71,8,15,2020-03-12,18
1340,Iraq,101,9,24,2020-03-13,19
1341,Iraq,110,10,26,2020-03-14,20
1342,Iraq,116,10,26,2020-03-15,21
1343,Iraq,124,10,26,2020-03-16,22
1344,Iraq,154,11,32,2020-03-17,23
1345,Iraq,164,12,43,2020-03-18,24
1346,Iraq,192,13,43,2020-03-19,25
1347,Ireland,1,0,0,2020-02-29,1
1348,Ireland,1,0,0,2020-03-01,2
1349,Ireland,1,0,0,2020-03-02,3
1350,Ireland,2,0,0,2020-03-03,4
1351,Ireland,6,0,0,2020-03-04,5
1352,Ireland,6,0,0,2020-03-05,6
1353,Ireland,18,0,0,2020-03-06,7
1354,Ireland,18,0,0,2020-03-07,8
1355,Ireland,19,0,0,2020-03-08,9
1356,Ireland,21,0,0,2020-03-09,10
1357,Ireland,34,0,0,2020-03-10,11
1358,Ireland,43,1,0,2020-03-11,12
1359,Ireland,43,1,0,2020-03-12,13
1360,Ireland,90,1,0,2020-03-13,14
1361,Ireland,129,2,0,2020-03-14,15
1362,Ireland,129,2,0,2020-03-15,16
1363,Ireland,169,2,0,2020-03-16,17
1364,Ireland,223,2,5,2020-03-17,18
1365,Ireland,292,2,5,2020-03-18,19
1366,Ireland,557,3,5,2020-03-19,20
1367,Israel,1,0,0,2020-02-21,1
1368,Israel,1,0,0,2020-02-22,2
1369,Israel,1,0,0,2020-02-23,3
1370,Israel,1,0,0,2020-02-24,4
1371,Israel,1,0,0,2020-02-25,5
1372,Israel,2,0,0,2020-02-26,6
1373,Israel,3,0,1,2020-02-27,7
1374,Israel,4,0,1,2020-02-28,8
1375,Israel,7,0,1,2020-02-29,9
1376,Israel,10,0,1,2020-03-01,10
1377,Israel,10,0,1,2020-03-02,11
1378,Israel,12,0,1,2020-03-03,12
1379,Israel,15,0,1,2020-03-04,13
1380,Israel,20,0,1,2020-03-05,14
1381,Israel,37,0,2,2020-03-06,15
1382,Israel,43,0,2,2020-03-07,16
1383,Israel,61,0,2,2020-03-08,17
1384,Israel,61,0,2,2020-03-09,18
1385,Israel,83,0,4,2020-03-10,19
1386,Israel,109,0,4,2020-03-11,20
1387,Israel,131,0,4,2020-03-12,21
1388,Israel,161,0,4,2020-03-13,22
1389,Israel,193,0,4,2020-03-14,23
1390,Israel,251,0,4,2020-03-15,24
1391,Israel,255,0,4,2020-03-16,25
1392,Israel,337,0,11,2020-03-17,26
1393,Israel,433,0,11,2020-03-18,27
1394,Israel,677,0,11,2020-03-19,28
1395,Italy,2,0,0,2020-01-31,1
1396,Italy,2,0,0,2020-02-01,2
1397,Italy,2,0,0,2020-02-02,3
1398,Italy,2,0,0,2020-02-03,4
1399,Italy,2,0,0,2020-02-04,5
1400,Italy,2,0,0,2020-02-05,6
1401,Italy,2,0,0,2020-02-06,7
1402,Italy,3,0,0,2020-02-07,8
1403,Italy,3,0,0,2020-02-08,9
1404,Italy,3,0,0,2020-02-09,10
1405,Italy,3,0,0,2020-02-10,11
1406,Italy,3,0,0,2020-02-11,12
1407,Italy,3,0,0,2020-02-12,13
1408,Italy,3,0,0,2020-02-13,14
1409,Italy,3,0,0,2020-02-14,15
1410,Italy,3,0,0,2020-02-15,16
1411,Italy,3,0,0,2020-02-16,17
1412,Italy,3,0,0,2020-02-17,18
1413,Italy,3,0,0,2020-02-18,19
1414,Italy,3,0,0,2020-02-19,20
1415,Italy,3,0,0,2020-02-20,21
1416,Italy,20,1,0,2020-02-21,22
1417,Italy,62,2,1,2020-02-22,23
1418,Italy,155,3,2,2020-02-23,24
1419,Italy,229,7,1,2020-02-24,25
1420,Italy,322,10,1,2020-02-25,26
1421,Italy,453,12,3,2020-02-26,27
1422,Italy,655,17,45,2020-02-27,28
1423,Italy,888,21,46,2020-02-28,29
1424,Italy,1128,29,46,2020-02-29,30
1425,Italy,1694,34,83,2020-03-01,31
1426,Italy,2036,52,149,2020-03-02,32
1427,Italy,2502,79,160,2020-03-03,33
1428,Italy,3089,107,276,2020-03-04,34
1429,Italy,3858,148,414,2020-03-05,35
1430,Italy,4636,197,523,2020-03-06,36
1431,Italy,5883,233,589,2020-03-07,37
1432,Italy,7375,366,622,2020-03-08,38
1433,Italy,9172,463,724,2020-03-09,39
1434,Italy,10149,631,724,2020-03-10,40
1435,Italy,12462,827,1045,2020-03-11,41
1436,Italy,12462,827,1045,2020-03-12,42
1437,Italy,17660,1266,1439,2020-03-13,43
1438,Italy,21157,1441,1966,2020-03-14,44
1439,Italy,24747,1809,2335,2020-03-15,45
1440,Italy,27980,2158,2749,2020-03-16,46
1441,Italy,31506,2503,2941,2020-03-17,47
1442,Italy,35713,2978,4025,2020-03-18,48
1443,Italy,41035,3405,4440,2020-03-19,49
1444,Jamaica,1,0,0,2020-03-11,1
1445,Jamaica,2,0,0,2020-03-12,2
1446,Jamaica,8,0,0,2020-03-13,3
1447,Jamaica,8,0,0,2020-03-14,4
1448,Jamaica,10,0,0,2020-03-15,5
1449,Jamaica,10,0,2,2020-03-16,6
1450,Jamaica,12,0,2,2020-03-17,7
1451,Jamaica,13,0,2,2020-03-18,8
1452,Jamaica,15,1,2,2020-03-19,9
1453,Japan,2,0,0,2020-01-22,1
1454,Japan,1,0,0,2020-01-23,2
1455,Japan,2,0,0,2020-01-24,3
1456,Japan,2,0,0,2020-01-25,4
1457,Japan,4,0,1,2020-01-26,5
1458,Japan,4,0,1,2020-01-27,6
1459,Japan,7,0,1,2020-01-28,7
1460,Japan,7,0,1,2020-01-29,8
1461,Japan,11,0,1,2020-01-30,9
1462,Japan,15,0,1,2020-01-31,10
1463,Japan,20,0,1,2020-02-01,11
1464,Japan,20,0,1,2020-02-02,12
1465,Japan,20,0,1,2020-02-03,13
1466,Japan,22,0,1,2020-02-04,14
1467,Japan,22,0,1,2020-02-05,15
1468,Japan,45,0,1,2020-02-06,16
1469,Japan,25,0,1,2020-02-07,17
1470,Japan,25,0,1,2020-02-08,18
1471,Japan,26,0,1,2020-02-09,19
1472,Japan,26,0,4,2020-02-10,20
1473,Japan,26,0,9,2020-02-11,21
1474,Japan,28,0,9,2020-02-12,22
1475,Japan,28,1,9,2020-02-13,23
1476,Japan,29,1,9,2020-02-14,24
1477,Japan,43,1,12,2020-02-15,25
1478,Japan,59,1,12,2020-02-16,26
1479,Japan,66,1,12,2020-02-17,27
1480,Japan,74,1,13,2020-02-18,28
1481,Japan,84,1,18,2020-02-19,29
1482,Japan,94,1,18,2020-02-20,30
1483,Japan,105,1,22,2020-02-21,31
1484,Japan,122,1,22,2020-02-22,32
1485,Japan,147,1,22,2020-02-23,33
1486,Japan,159,1,22,2020-02-24,34
1487,Japan,170,1,22,2020-02-25,35
1488,Japan,189,2,22,2020-02-26,36
1489,Japan,214,4,22,2020-02-27,37
1490,Japan,228,4,22,2020-02-28,38
1491,Japan,241,5,32,2020-02-29,39
1492,Japan,256,6,32,2020-03-01,40
1493,Japan,274,6,32,2020-03-02,41
1494,Japan,293,6,43,2020-03-03,42
1495,Japan,331,6,43,2020-03-04,43
1496,Japan,360,6,43,2020-03-05,44
1497,Japan,420,6,46,2020-03-06,45
1498,Japan,461,6,76,2020-03-07,46
1499,Japan,502,6,76,2020-03-08,47
1500,Japan,511,10,76,2020-03-09,48
1501,Japan,581,10,101,2020-03-10,49
1502,Japan,639,15,118,2020-03-11,50
1503,Japan,639,16,118,2020-03-12,51
1504,Japan,701,19,118,2020-03-13,52
1505,Japan,773,22,118,2020-03-14,53
1506,Japan,839,22,118,2020-03-15,54
1507,Japan,825,27,144,2020-03-16,55
1508,Japan,878,29,144,2020-03-17,56
1509,Japan,889,29,144,2020-03-18,57
1510,Japan,924,29,150,2020-03-19,58
1511,Jordan,1,0,0,2020-03-03,1
1512,Jordan,1,0,0,2020-03-04,2
1513,Jordan,1,0,0,2020-03-05,3
1514,Jordan,1,0,0,2020-03-06,4
1515,Jordan,1,0,0,2020-03-07,5
1516,Jordan,1,0,0,2020-03-08,6
1517,Jordan,1,0,0,2020-03-09,7
1518,Jordan,1,0,0,2020-03-10,8
1519,Jordan,1,0,0,2020-03-11,9
1520,Jordan,1,0,0,2020-03-12,10
1521,Jordan,1,0,1,2020-03-13,11
1522,Jordan,1,0,1,2020-03-14,12
1523,Jordan,8,0,1,2020-03-15,13
1524,Jordan,17,0,1,2020-03-16,14
1525,Jordan,34,0,1,2020-03-17,15
1526,Jordan,52,0,1,2020-03-18,16
1527,Jordan,69,0,1,2020-03-19,17
1528,Kazakhstan,4,0,0,2020-03-13,1
1529,Kazakhstan,6,0,0,2020-03-14,2
1530,Kazakhstan,9,0,0,2020-03-15,3
1531,Kazakhstan,10,0,0,2020-03-16,4
1532,Kazakhstan,33,0,0,2020-03-17,5
1533,Kazakhstan,35,0,0,2020-03-18,6
1534,Kazakhstan,44,0,0,2020-03-19,7
1535,Kenya,1,0,0,2020-03-13,1
1536,Kenya,1,0,0,2020-03-14,2
1537,Kenya,3,0,0,2020-03-15,3
1538,Kenya,3,0,0,2020-03-16,4
1539,Kenya,3,0,0,2020-03-17,5
1540,Kenya,3,0,0,2020-03-18,6
1541,Kenya,7,0,0,2020-03-19,7
1542,"Korea, South",1,0,0,2020-01-22,1
1543,"Korea, South",1,0,0,2020-01-23,2
1544,"Korea, South",2,0,0,2020-01-24,3
1545,"Korea, South",2,0,0,2020-01-25,4
1546,"Korea, South",3,0,0,2020-01-26,5
1547,"Korea, South",4,0,0,2020-01-27,6
1548,"Korea, South",4,0,0,2020-01-28,7
1549,"Korea, South",4,0,0,2020-01-29,8
1550,"Korea, South",4,0,0,2020-01-30,9
1551,"Korea, South",11,0,0,2020-01-31,10
1552,"Korea, South",12,0,0,2020-02-01,11
1553,"Korea, South",15,0,0,2020-02-02,12
1554,"Korea, South",15,0,0,2020-02-03,13
1555,"Korea, South",16,0,0,2020-02-04,14
1556,"Korea, South",19,0,0,2020-02-05,15
1557,"Korea, South",23,0,0,2020-02-06,16
1558,"Korea, South",24,0,1,2020-02-07,17
1559,"Korea, South",24,0,1,2020-02-08,18
1560,"Korea, South",25,0,3,2020-02-09,19
1561,"Korea, South",27,0,3,2020-02-10,20
1562,"Korea, South",28,0,3,2020-02-11,21
1563,"Korea, South",28,0,7,2020-02-12,22
1564,"Korea, South",28,0,7,2020-02-13,23
1565,"Korea, South",28,0,7,2020-02-14,24
1566,"Korea, South",28,0,9,2020-02-15,25
1567,"Korea, South",29,0,9,2020-02-16,26
1568,"Korea, South",30,0,10,2020-02-17,27
1569,"Korea, South",31,0,12,2020-02-18,28
1570,"Korea, South",31,0,12,2020-02-19,29
1571,"Korea, South",104,1,16,2020-02-20,30
1572,"Korea, South",204,2,16,2020-02-21,31
1573,"Korea, South",433,2,16,2020-02-22,32
1574,"Korea, South",602,6,18,2020-02-23,33
1575,"Korea, South",833,8,18,2020-02-24,34
1576,"Korea, South",977,10,22,2020-02-25,35
1577,"Korea, South",1261,12,22,2020-02-26,36
1578,"Korea, South",1766,13,22,2020-02-27,37
1579,"Korea, South",2337,13,22,2020-02-28,38
1580,"Korea, South",3150,16,27,2020-02-29,39
1581,"Korea, South",3736,17,30,2020-03-01,40
1582,"Korea, South",4335,28,30,2020-03-02,41
1583,"Korea, South",5186,28,30,2020-03-03,42
1584,"Korea, South",5621,35,41,2020-03-04,43
1585,"Korea, South",6088,35,41,2020-03-05,44
1586,"Korea, South",6593,42,135,2020-03-06,45
1587,"Korea, South",7041,44,135,2020-03-07,46
1588,"Korea, South",7314,50,118,2020-03-08,47
1589,"Korea, South",7478,53,118,2020-03-09,48
1590,"Korea, South",7513,54,247,2020-03-10,49
1591,"Korea, South",7755,60,288,2020-03-11,50
1592,"Korea, South",7869,66,333,2020-03-12,51
1593,"Korea, South",7979,66,510,2020-03-13,52
1594,"Korea, South",8086,72,510,2020-03-14,53
1595,"Korea, South",8162,75,510,2020-03-15,54
1596,"Korea, South",8236,75,1137,2020-03-16,55
1597,"Korea, South",8320,81,1407,2020-03-17,56
1598,"Korea, South",8413,84,1540,2020-03-18,57
1599,"Korea, South",8565,91,1540,2020-03-19,58
1600,Kosovo,2,0,0,2020-03-15,1
1601,Kosovo,2,0,0,2020-03-16,2
1602,Kosovo,2,0,0,2020-03-17,3
1603,Kosovo,2,0,0,2020-03-18,4
1604,Kosovo,2,0,0,2020-03-19,5
1605,Kuwait,1,0,0,2020-02-24,1
1606,Kuwait,11,0,0,2020-02-25,2
1607,Kuwait,26,0,0,2020-02-26,3
1608,Kuwait,43,0,0,2020-02-27,4
1609,Kuwait,45,0,0,2020-02-28,5
1610,Kuwait,45,0,0,2020-02-29,6
1611,Kuwait,45,0,0,2020-03-01,7
1612,Kuwait,56,0,0,2020-03-02,8
1613,Kuwait,56,0,0,2020-03-03,9
1614,Kuwait,56,0,0,2020-03-04,10
1615,Kuwait,58,0,0,2020-03-05,11
1616,Kuwait,58,0,0,2020-03-06,12
1617,Kuwait,61,0,0,2020-03-07,13
1618,Kuwait,64,0,1,2020-03-08,14
1619,Kuwait,64,0,1,2020-03-09,15
1620,Kuwait,69,0,1,2020-03-10,16
1621,Kuwait,72,0,2,2020-03-11,17
1622,Kuwait,80,0,5,2020-03-12,18
1623,Kuwait,80,0,5,2020-03-13,19
1624,Kuwait,104,0,5,2020-03-14,20
1625,Kuwait,112,0,5,2020-03-15,21
1626,Kuwait,123,0,9,2020-03-16,22
1627,Kuwait,130,0,9,2020-03-17,23
1628,Kuwait,142,0,15,2020-03-18,24
1629,Kuwait,148,0,18,2020-03-19,25
1630,Kyrgyzstan,3,0,0,2020-03-18,1
1631,Kyrgyzstan,3,0,0,2020-03-19,2
1632,Latvia,1,0,0,2020-03-02,1
1633,Latvia,1,0,0,2020-03-03,2
1634,Latvia,1,0,0,2020-03-04,3
1635,Latvia,1,0,0,2020-03-05,4
1636,Latvia,1,0,0,2020-03-06,5
1637,Latvia,1,0,0,2020-03-07,6
1638,Latvia,2,0,0,2020-03-08,7
1639,Latvia,6,0,0,2020-03-09,8
1640,Latvia,8,0,1,2020-03-10,9
1641,Latvia,10,0,1,2020-03-11,10
1642,Latvia,10,0,1,2020-03-12,11
1643,Latvia,17,0,1,2020-03-13,12
1644,Latvia,26,0,1,2020-03-14,13
1645,Latvia,30,0,1,2020-03-15,14
1646,Latvia,34,0,1,2020-03-16,15
1647,Latvia,49,0,1,2020-03-17,16
1648,Latvia,71,0,1,2020-03-18,17
1649,Latvia,86,0,1,2020-03-19,18
1650,Lebanon,1,0,0,2020-02-21,1
1651,Lebanon,1,0,0,2020-02-22,2
1652,Lebanon,1,0,0,2020-02-23,3
1653,Lebanon,1,0,0,2020-02-24,4
1654,Lebanon,1,0,0,2020-02-25,5
1655,Lebanon,2,0,0,2020-02-26,6
1656,Lebanon,2,0,0,2020-02-27,7
1657,Lebanon,2,0,0,2020-02-28,8
1658,Lebanon,4,0,0,2020-02-29,9
1659,Lebanon,10,0,0,2020-03-01,10
1660,Lebanon,13,0,0,2020-03-02,11
1661,Lebanon,13,0,0,2020-03-03,12
1662,Lebanon,13,0,1,2020-03-04,13
1663,Lebanon,16,0,1,2020-03-05,14
1664,Lebanon,22,0,1,2020-03-06,15
1665,Lebanon,22,0,1,2020-03-07,16
1666,Lebanon,32,0,1,2020-03-08,17
1667,Lebanon,32,0,1,2020-03-09,18
1668,Lebanon,41,1,1,2020-03-10,19
1669,Lebanon,61,3,1,2020-03-11,20
1670,Lebanon,61,3,1,2020-03-12,21
1671,Lebanon,77,3,1,2020-03-13,22
1672,Lebanon,93,3,1,2020-03-14,23
1673,Lebanon,110,3,1,2020-03-15,24
1674,Lebanon,99,3,1,2020-03-16,25
1675,Lebanon,120,3,3,2020-03-17,26
1676,Lebanon,133,3,3,2020-03-18,27
1677,Lebanon,157,4,4,2020-03-19,28
1678,Liberia,1,0,0,2020-03-16,1
1679,Liberia,1,0,0,2020-03-17,2
1680,Liberia,2,0,0,2020-03-18,3
1681,Liberia,2,0,0,2020-03-19,4
1682,Liechtenstein,1,0,0,2020-03-04,1
1683,Liechtenstein,1,0,0,2020-03-05,2
1684,Liechtenstein,1,0,0,2020-03-06,3
1685,Liechtenstein,1,0,0,2020-03-07,4
1686,Liechtenstein,1,0,0,2020-03-08,5
1687,Liechtenstein,1,0,0,2020-03-09,6
1688,Liechtenstein,1,0,0,2020-03-10,7
1689,Liechtenstein,1,0,0,2020-03-11,8
1690,Liechtenstein,1,0,0,2020-03-12,9
1691,Liechtenstein,1,0,0,2020-03-13,10
1692,Liechtenstein,4,0,0,2020-03-14,11
1693,Liechtenstein,4,0,0,2020-03-15,12
1694,Liechtenstein,4,0,0,2020-03-16,13
1695,Liechtenstein,7,0,0,2020-03-17,14
1696,Liechtenstein,28,0,0,2020-03-18,15
1697,Liechtenstein,28,0,0,2020-03-19,16
1698,Lithuania,1,0,0,2020-02-28,1
1699,Lithuania,1,0,0,2020-02-29,2
1700,Lithuania,1,0,0,2020-03-01,3
1701,Lithuania,1,0,0,2020-03-02,4
1702,Lithuania,1,0,0,2020-03-03,5
1703,Lithuania,1,0,0,2020-03-04,6
1704,Lithuania,1,0,0,2020-03-05,7
1705,Lithuania,1,0,0,2020-03-06,8
1706,Lithuania,1,0,0,2020-03-07,9
1707,Lithuania,1,0,0,2020-03-08,10
1708,Lithuania,1,0,0,2020-03-09,11
1709,Lithuania,1,0,0,2020-03-10,12
1710,Lithuania,3,0,0,2020-03-11,13
1711,Lithuania,3,0,0,2020-03-12,14
1712,Lithuania,6,0,0,2020-03-13,15
1713,Lithuania,8,0,0,2020-03-14,16
1714,Lithuania,12,0,1,2020-03-15,17
1715,Lithuania,17,0,1,2020-03-16,18
1716,Lithuania,25,0,1,2020-03-17,19
1717,Lithuania,27,0,1,2020-03-18,20
1718,Lithuania,36,0,1,2020-03-19,21
1719,Luxembourg,1,0,0,2020-02-29,1
1720,Luxembourg,1,0,0,2020-03-01,2
1721,Luxembourg,1,0,0,2020-03-02,3
1722,Luxembourg,1,0,0,2020-03-03,4
1723,Luxembourg,1,0,0,2020-03-04,5
1724,Luxembourg,1,0,0,2020-03-05,6
1725,Luxembourg,2,0,0,2020-03-06,7
1726,Luxembourg,2,0,0,2020-03-07,8
1727,Luxembourg,3,0,0,2020-03-08,9
1728,Luxembourg,3,0,0,2020-03-09,10
1729,Luxembourg,5,0,0,2020-03-10,11
1730,Luxembourg,7,0,0,2020-03-11,12
1731,Luxembourg,19,0,0,2020-03-12,13
1732,Luxembourg,34,0,0,2020-03-13,14
1733,Luxembourg,51,1,0,2020-03-14,15
1734,Luxembourg,59,1,0,2020-03-15,16
1735,Luxembourg,77,1,0,2020-03-16,17
1736,Luxembourg,140,1,0,2020-03-17,18
1737,Luxembourg,203,2,0,2020-03-18,19
1738,Luxembourg,335,4,0,2020-03-19,20
1739,Malaysia,3,0,0,2020-01-25,1
1740,Malaysia,4,0,0,2020-01-26,2
1741,Malaysia,4,0,0,2020-01-27,3
1742,Malaysia,4,0,0,2020-01-28,4
1743,Malaysia,7,0,0,2020-01-29,5
1744,Malaysia,8,0,0,2020-01-30,6
1745,Malaysia,8,0,0,2020-01-31,7
1746,Malaysia,8,0,0,2020-02-01,8
1747,Malaysia,8,0,0,2020-02-02,9
1748,Malaysia,8,0,0,2020-02-03,10
1749,Malaysia,10,0,0,2020-02-04,11
1750,Malaysia,12,0,0,2020-02-05,12
1751,Malaysia,12,0,0,2020-02-06,13
1752,Malaysia,12,0,1,2020-02-07,14
1753,Malaysia,16,0,1,2020-02-08,15
1754,Malaysia,16,0,1,2020-02-09,16
1755,Malaysia,18,0,1,2020-02-10,17
1756,Malaysia,18,0,3,2020-02-11,18
1757,Malaysia,18,0,3,2020-02-12,19
1758,Malaysia,19,0,3,2020-02-13,20
1759,Malaysia,19,0,3,2020-02-14,21
1760,Malaysia,22,0,7,2020-02-15,22
1761,Malaysia,22,0,7,2020-02-16,23
1762,Malaysia,22,0,7,2020-02-17,24
1763,Malaysia,22,0,13,2020-02-18,25
1764,Malaysia,22,0,15,2020-02-19,26
1765,Malaysia,22,0,15,2020-02-20,27
1766,Malaysia,22,0,15,2020-02-21,28
1767,Malaysia,22,0,15,2020-02-22,29
1768,Malaysia,22,0,15,2020-02-23,30
1769,Malaysia,22,0,18,2020-02-24,31
1770,Malaysia,22,0,18,2020-02-25,32
1771,Malaysia,22,0,18,2020-02-26,33
1772,Malaysia,23,0,18,2020-02-27,34
1773,Malaysia,23,0,18,2020-02-28,35
1774,Malaysia,25,0,18,2020-02-29,36
1775,Malaysia,29,0,18,2020-03-01,37
1776,Malaysia,29,0,18,2020-03-02,38
1777,Malaysia,36,0,22,2020-03-03,39
1778,Malaysia,50,0,22,2020-03-04,40
1779,Malaysia,50,0,22,2020-03-05,41
1780,Malaysia,83,0,22,2020-03-06,42
1781,Malaysia,93,0,23,2020-03-07,43
1782,Malaysia,99,0,24,2020-03-08,44
1783,Malaysia,117,0,24,2020-03-09,45
1784,Malaysia,129,0,24,2020-03-10,46
1785,Malaysia,149,0,26,2020-03-11,47
1786,Malaysia,149,0,26,2020-03-12,48
1787,Malaysia,197,0,26,2020-03-13,49
1788,Malaysia,238,0,35,2020-03-14,50
1789,Malaysia,428,0,42,2020-03-15,51
1790,Malaysia,566,0,42,2020-03-16,52
1791,Malaysia,673,2,49,2020-03-17,53
1792,Malaysia,790,2,60,2020-03-18,54
1793,Malaysia,900,2,75,2020-03-19,55
1794,Maldives,4,0,0,2020-03-08,1
1795,Maldives,4,0,0,2020-03-09,2
1796,Maldives,6,0,0,2020-03-10,3
1797,Maldives,8,0,0,2020-03-11,4
1798,Maldives,8,0,0,2020-03-12,5
1799,Maldives,9,0,0,2020-03-13,6
1800,Maldives,10,0,0,2020-03-14,7
1801,Maldives,13,0,0,2020-03-15,8
1802,Maldives,13,0,0,2020-03-16,9
1803,Maldives,13,0,0,2020-03-17,10
1804,Maldives,13,0,0,2020-03-18,11
1805,Maldives,13,0,0,2020-03-19,12
1806,Malta,3,0,0,2020-03-07,1
1807,Malta,3,0,0,2020-03-08,2
1808,Malta,3,0,0,2020-03-09,3
1809,Malta,5,0,0,2020-03-10,4
1810,Malta,6,0,0,2020-03-11,5
1811,Malta,6,0,0,2020-03-12,6
1812,Malta,12,0,1,2020-03-13,7
1813,Malta,18,0,1,2020-03-14,8
1814,Malta,21,0,1,2020-03-15,9
1815,Malta,30,0,2,2020-03-16,10
1816,Malta,38,0,2,2020-03-17,11
1817,Malta,38,0,2,2020-03-18,12
1818,Malta,53,0,2,2020-03-19,13
1819,Martinique,2,0,0,2020-03-07,1
1820,Martinique,2,0,0,2020-03-08,2
1821,Martinique,2,0,0,2020-03-09,3
1822,Martinique,2,0,0,2020-03-10,4
1823,Martinique,3,0,0,2020-03-11,5
1824,Martinique,3,0,0,2020-03-12,6
1825,Martinique,3,0,0,2020-03-13,7
1826,Martinique,9,0,0,2020-03-14,8
1827,Martinique,9,0,0,2020-03-15,9
1828,Martinique,15,1,0,2020-03-16,10
1829,Martinique,16,1,0,2020-03-17,11
1830,Martinique,19,1,0,2020-03-18,12
1831,Martinique,23,1,0,2020-03-19,13
1832,Mauritania,1,0,0,2020-03-14,1
1833,Mauritania,1,0,0,2020-03-15,2
1834,Mauritania,1,0,0,2020-03-16,3
1835,Mauritania,1,0,0,2020-03-17,4
1836,Mauritania,1,0,0,2020-03-18,5
1837,Mauritania,2,0,0,2020-03-19,6
1838,Mauritius,3,0,0,2020-03-18,1
